filename,channel,device,rheobase_i,sag,vm_for_sag,input_resistance,tau,fi_fit_slope,v_baseline,hero_avg_rate,hero_stim_amp,hero_v_baseline,hero_sag,hero_adapt,hero_latency,hero_isi_cv,hero_mean_isi,hero_median_isi,hero_first_isi,hero_threshold_v,hero_upstroke,hero_downstroke,hero_upstroke_downstroke_ratio,hero_width,hero_fast_trough_v,hero_peak_v,hero_peak_deltav,hero_fast_trough_deltav,rheobase_avg_rate,rheobase_stim_amp,rheobase_v_baseline,rheobase_sag,rheobase_adapt,rheobase_latency,rheobase_isi_cv,rheobase_mean_isi,rheobase_median_isi,rheobase_first_isi,rheobase_threshold_v,rheobase_upstroke,rheobase_downstroke,rheobase_upstroke_downstroke_ratio,rheobase_width,rheobase_fast_trough_v,rheobase_peak_v,rheobase_peak_deltav,rheobase_fast_trough_deltav,adapt_mean,isi_cv_mean,upstroke_adapt_ratio,downstroke_adapt_ratio,upstroke_downstroke_ratio_adapt_ratio,width_adapt_ratio,fast_trough_v_adapt_ratio,peak_v_adapt_ratio,threshold_v_adapt_ratio,isi_adapt_ratio,peak_ratio_chirp,peak_freq_chirp,z_max_chirp,z_min_chirp,z_mean_chirp,phase_at_peak_chirp,sheet,timestamp,rheobase_adp_v,hero_adp_v
/Volumes/Buffer/nwb_v2/NHP_ITG_E2E/2024_04_01_100943_ITC1600_Dev_0-compressed.nwb,10,6,75.62499931834665,0.029972456395626068,-81.93125915527344,322.0603370020345,0.03694729161767506,0.14363775641728058,-69.22166442871094,10.0,117.62499307899077,-70.79109191894531,-14.516886711120605,0.051038459299596745,0.015720000000000067,0.309631969137674,0.097665,0.09909000000000001,0.08492,-49.474998474121094,165.42582955956243,-57.39656421367412,2.8821556102856674,0.0011400000000000299,-55.64375305175781,10.212499618530273,59.68749809265137,-6.168754577636719,12.0,75.62499931834665,-68.70136260986328,-10.358997344970703,0.03490516270315039,0.036880000000000024,0.12799248961166165,0.08702000000000001,0.09167999999999998,0.06562000000000001,-41.531253814697266,171.64031735248966,-64.27522681731224,2.670396136295844,0.0010999999999999899,-53.38750457763672,17.793752670288086,59.32500648498535,-11.856250762939453,0.09969478178638133,0.4082333420048011,1.0108882158415204,0.904357611348766,1.1177969899914637,1.0,1.003511986311892,0.5974710075011918,1.21414584452579,1.5352541858524529,,,,,,,NHP e to e,2024_04_01_100943,,
/Volumes/Buffer/nwb_v2/NHP_ITG_E2E/2024_04_01_113833_ITC1600_Dev_0-compressed.nwb,1,1,136.50000574294552,0.2271289974451065,-84.84375762939453,154.9351141451856,0.03466138077363999,0.10208284541798229,-68.82511901855469,8.0,180.00000101547897,-69.13311004638672,-17.128618240356445,-0.07772770589614168,0.05288000000000004,0.13561449760217967,0.1267866666666667,0.11976000000000009,0.15046000000000004,-34.406253814697266,306.2395439309562,-72.76934168207033,4.208359411425191,0.001060000000000061,-50.09375,43.281253814697266,77.68750762939453,-15.687496185302734,2.0,136.50000574294552,-69.43994903564453,-37.43938064575195,,0.25904000000000005,,,,,-33.4375,299.94808620889467,-67.46836840649951,4.445758705793742,0.0011599999999999389,-49.406253814697266,44.875003814697266,78.31250381469727,-15.968753814697266,0.027255115749350228,0.15686569921396037,1.2032071144905054,1.285612526061556,0.9359018289721418,0.7931034482759314,1.0025299668696102,0.9972143999092803,1.1897196261682244,,,,,,,,NHP e to e,2024_04_01_113833,,
/Volumes/Buffer/nwb_v2/NHP_ITG_E2E/2024_04_01_113833_ITC1600_Dev_0-compressed.nwb,2,2,239.99999210211342,0.30319201946258545,-90.78125762939453,94.43150646330518,0.02957806248882892,0.07339390920607226,-69.69446563720703,8.0,279.99999541172826,-70.12045288085938,-17.696496963500977,0.04471306094238113,0.057519999999999794,0.08034178541989041,0.11996,0.12631999999999977,0.10634000000000032,-38.21875,263.2356220468569,-68.39359634824083,3.84883433686592,0.0010799999999999699,-49.812503814697266,38.78125,77.0,-11.593753814697266,4.0,239.99999210211342,-70.38134765625,-26.00523567199707,,0.11070000000000002,0.0,0.20900000000000007,0.20900000000000007,0.20900000000000007,-37.062503814697266,252.2667073324286,-64.6621868463877,3.90130182159964,0.0011399999999999189,-49.53125,39.375003814697266,76.43750762939453,-12.468746185302734,0.05295754841979698,0.14549018496094976,1.0988994433772366,1.1930171465381634,0.9211095134432621,0.8421052631576282,1.0025237363219637,0.9476189558125857,1.0784147288006551,,,,,,,,NHP e to e,2024_04_01_113833,,
/Volumes/Buffer/nwb_v2/NHP_ITG_E2E/2024_04_01_113833_ITC1600_Dev_0-compressed.nwb,3,3,146.99999550948917,0.26173144578933716,-89.56250762939453,166.8009764570953,0.025897152995014616,0.13471137686956555,-69.82878112792969,12.0,205.75000037048596,-70.15270233154297,-14.623634338378906,0.019143111192127756,0.04206000000000021,0.10018319953996234,0.08428000000000005,0.08297999999999961,0.0705199999999997,-35.75,320.8673062411162,-78.08330145092222,4.109294820772803,0.0010799999999999699,-55.468753814697266,44.96875,80.71875,-19.718753814697266,4.0,146.99999550948917,-68.52845001220703,-38.035484313964844,,0.1475200000000001,0.0,0.3426999999999998,0.3426999999999998,0.3426999999999998,-35.34375,273.45963952813946,-68.21302884457398,4.00890627729239,0.0012199999999999989,-55.34375,43.875,79.21875,-20.0,0.032788982897822824,0.14105950917620444,1.271366009905827,1.2348989583652008,1.0295303929877004,0.8196721311478155,1.0039526380972967,0.9957265826711628,1.1777188328912467,,,,,,,,NHP e to e,2024_04_01_113833,,
/Volumes/Buffer/nwb_v2/NHP_ITG_E2E/2024_04_01_113833_ITC1600_Dev_0-compressed.nwb,8,4,84.00000139907604,0.2794361114501953,-92.34375762939453,320.88134963274763,0.019954678828590294,0.26805310051129894,-69.82991790771484,18.0,134.37499724044955,-69.32589721679688,-18.04343605041504,0.062391788148428176,0.04966000000000026,0.23527892836182193,0.05128999999999995,0.054059999999999775,0.0283199999999999,-26.4375,160.49500281129843,-70.59715898642487,2.273391806632899,0.0011599999999996058,-53.218753814697266,30.03125,56.46875,-26.781253814697266,4.0,84.00000139907604,-69.45110321044922,-17.6857967376709,,0.11181999999999981,0.0,0.17140000000000022,0.17140000000000022,0.17140000000000022,-25.0,156.16106704972472,-66.37317315886445,2.3527738635600954,0.001180000000000625,-53.500003814697266,29.125001907348633,54.12500190734863,-28.500003814697266,0.05752794068353418,0.17893005536968845,0.6935536626955702,0.9273348670830198,0.7478999089909983,1.0508474576266722,0.8913550766308453,0.743562183064985,1.3225001525878906,,,,,,,,NHP e to e,2024_04_01_113833,,
/Volumes/Buffer/nwb_v2/NHP_ITG_E2E/2024_04_01_113833_ITC1600_Dev_0-compressed.nwb,9,5,609.0000170821952,,,,,0.029679075978023658,-52.90375518798828,10.0,609.0000170821952,-58.618736267089844,-2.238367795944214,-0.02038106319371005,0.10040000000000049,0.06316091561551083,0.09318499999999985,0.09494999999999987,0.09438000000000013,-24.84375,31.851647978459553,-14.38097591329364,2.214846069592272,0.0015000000000000568,-29.03125,-10.718750953674316,14.124999046325684,-4.1875,10.0,609.0000170821952,-58.618736267089844,-2.238367795944214,-0.02038106319371005,0.10040000000000049,0.06316091561551083,0.09318499999999985,0.09494999999999987,0.09438000000000013,-24.84375,31.851647978459553,-14.38097591329364,2.214846069592272,0.0015000000000000568,-29.03125,-10.718750953674316,14.124999046325684,-4.1875,0.021618059319013925,0.12313847898229754,0.8090903440828954,0.8209997948172773,0.9854939662475405,0.8800000000004027,0.10010764262648009,-0.9008745554154238,0.03647798982056432,-0.8551184556551688,,,,,,,NHP e to e,2024_04_01_113833,,
/Volumes/Buffer/nwb_v2/NHP_E2I/2020_06_23_104922_ITC1600_Dev_0-compressed.nwb,0,0,,0.14581170678138733,-84.97500610351562,250.21315322613168,0.019492295842222118,,-69.56108856201172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHP e to i,2020_06_23_104922,,
/Volumes/Buffer/nwb_v2/NHP_E2I/2020_06_23_104922_ITC1600_Dev_0-compressed.nwb,1,1,,0.34688225388526917,-87.11250305175781,125.98363401013471,0.006634921817150899,,-68.97161102294922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHP e to i,2020_06_23_104922,,
/Volumes/Buffer/nwb_v2/NHP_E2I/2021_07_06_111020_ITC1600_Dev_0-compressed.nwb,0,0,,0.12096000462770462,-80.20626068115234,94.35173689687697,0.008869807841893956,,-63.66569519042969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NHP e to i,2021_07_06_111020,,
/Volumes/Buffer/nwb_v2/NHP_E2I/2021_07_06_111020_ITC1600_Dev_0-compressed.nwb,1,1,440.9999865284675,0.1142800822854042,-85.9625015258789,109.25540955117782,0.016753148162616714,0.09719012005110467,-70.02033233642578,2.0,440.9999865284675,-70.84857177734375,-12.537867546081543,,0.03486,,,,,-14.350000381469727,240.0520794860885,-64.90477977516248,3.698526985495616,0.0011400000000000299,-28.943750381469727,57.64375305175781,71.99375343322754,-14.59375,2.0,440.9999865284675,-70.84857177734375,-12.537867546081543,,0.03486,,,,,-14.350000381469727,240.0520794860885,-64.90477977516248,3.698526985495616,0.0011400000000000299,-28.943750381469727,57.64375305175781,71.99375343322754,-14.59375,0.03950821206088649,0.18531603043380016,1.0707986554277569,1.1020795512662873,0.97161648104024,0.9035087719297793,0.9296048906148136,0.9997831375946631,1.40766552097266,,1.3989202639574745,2.3491509497281697,0.14016671653295068,0.06342079943356911,0.10019635868053418,-0.12964313813400366,NHP e to i,2021_07_06_111020,,
/Volumes/Buffer/nwb_v2/NHP_E2I/2021_07_07_150508_ITC1600_Dev_0-compressed.nwb,1,1,356.99998512939146,0.21403977274894714,-87.86875915527344,61.32807812327818,0.02004429407945138,0.06442044431604756,-69.87604522705078,4.0,428.3750021372157,-70.53036499023438,-17.208850860595703,,0.034960000000000324,0.0,0.13754,0.13754,0.13754,-37.95625305175781,334.2636143543749,-74.10745575611165,4.510526112978965,0.0010799999999999699,-44.92499923706055,46.09375,84.05000305175781,-6.968746185302734,2.0,356.99998512939146,-71.02371215820312,-10.333995819091797,,0.061260000000000314,,,,,-37.02500534057617,320.60110056323765,-69.75433498527782,4.596145897325276,0.001120000000000232,-44.83750534057617,46.17500305175781,83.20000839233398,-7.8125,0.13544623314824564,0.2837347667250246,1.0057448161340412,1.0694187643839312,0.9404592939917495,0.9642857142854877,0.9615276925931626,0.9656199760419678,1.0680282257678153,,1.5070119620595541,2.6176253439828177,0.08096821985892991,0.026555788963455833,0.0537276557169957,-0.02737245775723573,NHP e to i,2021_07_07_150508,,
/Volumes/Buffer/nwb_v2/NHP_E2I/2021_07_07_150508_ITC1600_Dev_0-compressed.nwb,9,5,430.49999676192385,0.20873813331127167,-85.90625,69.08473718562796,0.00682138200643913,0.27710929362150155,-67.7555160522461,4.0,430.49999676192385,-69.15723419189453,-15.683210372924805,,0.043860000000000454,0.0,0.06266000000000016,0.06266000000000016,0.06266000000000016,-27.875,424.7130719312277,-217.36337203019494,1.9539311888859954,0.00045999999999990493,-48.25,48.34375,76.21875,-20.375,4.0,430.49999676192385,-69.15723419189453,-15.683210372924805,,0.043860000000000454,0.0,0.06266000000000016,0.06266000000000016,0.06266000000000016,-27.875,424.7130719312277,-217.36337203019494,1.9539311888859954,0.00045999999999990493,-48.25,48.34375,76.21875,-20.375,0.010649987230595135,0.12556992959578117,1.102391146769408,1.0893861963020188,1.0119378697027146,0.9565217391311064,0.9922280583356946,0.9993536664966467,1.1928251121076232,,1.4132634840100007,5.637962279347607,0.06976494475409138,0.027528762708015093,0.04936442888635316,-0.21135354166792086,NHP e to i,2021_07_07_150508,,
/Volumes/Buffer/nwb_v2/NHP_E2I/2021_07_07_150508_ITC1600_Dev_0-compressed.nwb,11,7,73.49999775474458,0.19813737273216248,-91.77500915527344,208.89289150289102,0.018094597428053315,0.15557559279840982,-70.89440155029297,12.0,117.62499307899077,-69.99382781982422,-15.136909484863281,0.04904706269367884,0.024540000000000894,0.12211402233025452,0.09149200000000005,0.09321999999999964,0.07125999999999966,-43.181251525878906,401.32498693230144,-86.10268898079963,4.661004106640554,0.0010599999999998388,-59.07500457763672,49.61249923706055,92.79375076293945,-15.893753051757812,4.0,73.49999775474458,-70.8733139038086,-19.50757598876953,,0.06038000000000032,0.0,0.2403000000000004,0.2403000000000004,0.2403000000000004,-42.306251525878906,390.3967115921623,-84.85333889494513,4.600840894139747,0.0010999999999992127,-59.843753814697266,49.48125457763672,91.78750610351562,-17.53750228881836,0.051263762890121356,0.11014324427622563,1.0372736205842794,1.0190788091883731,1.0178541749979055,0.9636363636369069,0.9941514619018579,0.9863584857978598,1.047274337192852,,1.564402031974293,2.4833881468554937,0.28819082085202513,0.09587501391922999,0.1842178768384269,-0.18955702196455404,NHP e to i,2021_07_07_150508,,
/Volumes/Buffer/nwb_v2/NHP_E2I/2021_07_08_110236_ITC1600_Dev_0-compressed.nwb,0,0,105.00000174884505,0.34488651156425476,-89.6312484741211,101.28238775674029,0.011495593444114457,0.4585127240386713,-70.29174041748047,26.0,146.99999550948917,-70.07636260986328,-13.674088478088379,0.013254263796395532,0.028140000000000054,0.10505332834703172,0.03650499999999999,0.03670999999999991,0.027619999999999978,-40.087501525878906,539.7101868360587,-349.71669895691014,1.5432782833814818,0.00031999999999998696,-65.31250762939453,33.59375,73.6812515258789,-25.225006103515625,2.0,105.00000174884505,-70.27957153320312,-19.55496597290039,,0.09245999999999999,,,,,-39.187503814697266,526.359703105843,-345.02867685535284,1.525553492837669,0.00034000000000000696,-65.18750762939453,33.375003814697266,72.56250762939453,-26.000003814697266,0.035796335894012536,0.11318739794474308,1.0330328028680495,1.0092765865613298,1.0235378652621465,0.9411764705881777,0.9997123213873366,0.9960673476010043,1.0660286432995816,,,,,,,,NHP e to i,2021_07_08_110236,,
/Volumes/Buffer/nwb_v2/NHP_E2I/2021_07_08_110236_ITC1600_Dev_0-compressed.nwb,9,5,210.0000034976901,0.22654446959495544,-88.6875,102.69469873712981,0.020686876763667903,0.10720808927123573,-69.18037414550781,6.0,252.00000419722812,-69.9391860961914,-34.6341667175293,0.2831624214356595,0.040440000000000254,0.2831624214356595,0.12092000000000036,0.12092000000000036,0.08668000000000031,-37.65625,414.72446515130224,-73.6007403612134,5.634786594753556,0.001100000000000101,-44.562503814697266,56.593753814697266,94.25000381469727,-6.906253814697266,2.0,210.0000034976901,-70.12345886230469,-24.207284927368164,,0.06532000000000071,,,,,-36.78125,401.44391272375776,-70.92486274685618,5.660129567773499,0.0011399999999994748,-44.125,56.937503814697266,93.71875381469727,-7.34375,0.11768845542732388,0.25355558581036386,1.034970043125447,1.0836817657688458,0.9550497902778319,0.91228070175455,1.0056658088316661,0.9720087164361099,1.0832626355737573,,,,,,,,NHP e to i,2021_07_08_110236,,
